Address,C.O,MahMorajeh,Fasl,Jens,Sen,Savad,Tahsil.Mikonad,Madrak,Faaliat,Zanashoi,tedad.a,n.t.m,t.o,s.z,n.e,m.o.b,oto,mo,do,radio,zabt,tv.s,tv.r,video,pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,Hazine_Behdashti,Hazine_Ertebatat,Hazine_Ghazayeamade,Hazine_Hamlonaghl,Hazine_kalavakhadamat,Hazine_Khorakivadokhani,Hazine_lavazemkhanegi,Rahn,Hazine_Maskan,Hazine_Noshidani,Hazine_Pushak,Hazine_Tafrihat,Daramad_Yarane,Daramad_Azad,Daramad_Motefaraghe,Daramad_Mozd_Month,Daramad_Mozd_Year
10001001714,0,8,3,1,42,2,,,1,1,4,1,3,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,120000,450000,,120000,365000,6252500,342000,0,2160000,1500000,2250000,255000,21840000,,,20000000,240000000
10001001717,0,8,3,2,64,2,,,3,2,1,1,3,60,3,1,,,,,,,1,,,,,,1,1,1,,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,800000,86000,,45000,95000,2146500,115000,0,1324000,,260000,,5460000,,129000000,,
10001001802,0,12,4,1,59,1,2,1,1,1,3,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,347000,689000,430000,720000,550000,12870000,1636000,0,5963000,,3120000,,16380000,280000000,,,
10001001805,0,12,4,1,31,1,2,6,1,1,3,1,4,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,740000,500000,1300000,1900000,940000,9172500,1662000,0,6017000,,1980000,670000,16380000,264000000,,,
10001001808,0,12,4,1,34,1,2,5,1,1,3,1,3,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,700000,350000,120000,230000,800000,8159500,3307000,0,7078000,,4020000,507000,16380000,,,21726667,283720004
10001001811,0,12,4,1,58,1,2,1,1,1,3,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,265000,400000,510000,1450000,620000,8227500,517000,0,6452000,1200000,5550000,,16380000,204000000,,,
10001001814,0,12,4,1,57,1,2,1,1,1,3,1,3,80,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,150000,680000,240000,450000,1020000,9628000,1900000,0,5703000,,4800000,30000,16380000,180000000,,,
10001001817,0,12,4,1,42,1,2,2,1,1,4,3,3,90,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1600000,250000,,1300000,435000,6329100,240000,200000000,8822000,300000,2140000,130000,21840000,,,15000000,195000000
10001001902,0,3,1,1,27,1,2,2,1,1,2,6,3,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,,1,1,,,,,,,4,14,24,,100000,,100000,140000,2109000,255000,0,1976000,,,,10920000,,,5000000,60000000
10001001905,0,3,1,1,36,1,2,4,1,1,4,6,3,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,435000,280000,,230000,760000,3840000,700000,0,2934000,,900000,450000,21840000,120000000,,,
10001001908,0,3,1,1,50,2,,,1,1,3,1,3,80,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,364000,,1300000,285000,2884000,255000,0,3322000,,,,16380000,,,13000000,156000000
10001001911,0,3,1,1,69,1,2,1,3,1,2,1,3,150,3,1,,,,,,,1,,,1,,1,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,150000,435000,,210000,170000,4095000,1210000,0,4245000,,830000,50000,10920000,,152000000,,
10001001914,0,3,1,1,32,1,2,2,1,1,3,1,3,65,3,1,,,,,,,1,1,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,3000000,219000,,230000,550000,4082000,550000,0,2479000,,700000,,16380000,240000000,,,
10001001917,0,3,1,1,57,2,,,1,1,2,1,3,80,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,250000,,100000,45000,3873000,555000,0,3209000,,380000,150000,10920000,,,6000000,72000000
10001002002,0,6,2,1,53,1,2,4,1,1,3,1,4,120,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,192000,560000,250000,1900000,530000,6216000,685000,0,4520000,,1800000,,16380000,,,42393334,517220008
10001002005,0,6,2,1,49,1,2,1,1,1,3,3,4,120,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,418000,590000,350000,2600000,540000,6225000,580000,300000000,10680000,,470000,,16380000,,,25953334,319940008
10001002008,0,6,2,1,78,1,2,2,3,1,2,1,4,120,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,450000,450000,,190000,270000,3824000,272000,0,4775000,,,,10920000,,204000000,,
10001002011,0,6,2,1,34,1,2,4,1,1,4,3,4,130,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,167000,410000,,600000,550000,5818000,735000,100000000,7130000,,170000,120000,21840000,228000000,,,
10001002014,0,6,2,1,53,1,2,2,3,1,2,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,940000,350000,,2000000,195000,4328000,485000,0,4875000,,1950000,,10920000,,300000000,,
10001002017,0,6,2,2,44,1,2,1,3,2,2,1,3,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,470000,105000,110000,270000,4414500,302000,0,5104000,,570000,,10920000,,156000000,,
10001002202,0,9,3,1,70,1,2,1,1,1,2,1,2,50,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,295000,,400000,480000,4566000,745000,0,3527000,200000,,,10920000,,,7000000,84000000
10001002205,0,9,3,1,33,1,2,2,1,1,2,3,3,90,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,,1,1,,,,,,,4,14,24,,200000,250000,300000,560000,5209000,600000,10000000,3337000,,300000,,10920000,,,10000000,120000000
10001002208,0,9,3,1,44,1,2,1,1,1,4,1,3,60,3,1,1,,,,,,,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,140000,384000,,2700000,1093000,6648000,690000,0,3978000,,630000,150000,21840000,80000,,5000000,60000000
10001002211,0,9,3,1,33,1,2,4,1,1,3,3,4,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,215000,,1260000,785000,7397000,640000,10000000,4437000,,410000,200000,16380000,,,15000000,188000000
10001002214,0,9,3,1,40,1,2,4,1,1,4,6,3,70,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,160000,260000,,250000,774000,5866000,890000,0,3612000,180000,590000,650000,21840000,,,12000000,144000000
10001002217,0,9,3,1,63,1,2,1,1,1,4,1,3,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,510000,,700000,1945000,7330000,900000,0,5449000,,1750000,,21840000,,,24000000,288000000
10001002302,0,1,4,1,84,1,2,9,3,1,4,1,4,120,3,1,1,,,,1,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,285000,,1900000,1210000,12910000,1300000,0,8583000,,4550000,,21840000,,166000000,,
10001002305,0,1,4,1,51,1,2,2,1,1,3,3,4,115,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,300000,,850000,2355000,11931000,1595000,500000000,5784000,,2150000,,16380000,170000000,,,
10001002308,0,1,4,1,65,1,2,1,3,3,1,1,3,150,3,1,,,,,,,1,,,,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,125000,,200000,500000,7582000,756000,0,6691000,,,,5460000,,144000000,,
10001002311,0,1,4,1,67,1,2,9,3,1,2,1,4,150,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,257000,,250000,340000,8156000,830000,0,9150000,,1900000,,10920000,,70000000,,
10001002314,0,1,4,1,50,1,2,1,1,1,4,1,4,90,1,,1,,,,1,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,150000,293000,400000,1850000,1650000,14552000,1110000,0,6134000,400000,2700000,,21840000,180000000,,,
10001002317,0,1,4,1,68,1,2,3,3,1,2,3,4,110,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,850000,304000,,1500000,965000,15917000,3220000,1,6882000,,2250000,,10920000,,248000000,,
10001002402,0,4,1,1,53,1,2,2,1,1,4,1,3,90,3,1,1,,1,,,,1,,1,1,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1700000,750000,500000,920000,420000,7624600,,0,4400000,,4130000,,21840000,180000000,321000000,,
10001002405,0,4,1,1,34,1,2,5,1,1,4,3,2,62,3,1,1,,1,,,,1,1,1,1,,1,,1,1,1,,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,9000000,1100000,,1950000,900000,12252000,,20000000,4420000,,,,21840000,288000000,,,
10001002408,0,4,1,1,65,1,2,5,3,1,3,1,3,100,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1200000,420000,,800000,410000,11392000,560000,0,3535000,,650000,,16380000,,297000000,,
10001002411,0,4,1,1,70,1,2,1,3,1,2,1,3,80,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,550000,430000,,560000,145000,5626000,665000,0,4780000,,250000,,10920000,,189200000,,
10001002414,0,4,1,1,65,1,2,1,1,1,3,1,3,80,3,1,1,,,,,,1,,,1,,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,500000,,890000,300000,3509000,,0,4900000,,,,16380000,324000000,,,
10001002417,0,4,1,1,61,1,2,1,1,1,4,1,4,120,3,1,1,,1,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,4000000,670000,850000,1550000,,9193500,385000,0,3350000,,,,21840000,72000000,149000000,9533334,9533334
10001002502,0,7,2,1,71,2,,,1,1,3,1,4,120,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,710000,550000,480000,300000,485000,5863500,3870000,0,6222000,,2530000,,16380000,110500000,155200000,13000000,156000000
10001002505,0,7,2,1,50,1,2,1,3,1,5,3,3,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,490000,700000,150000,300000,670000,10529000,400000,50000000,3304000,,4220000,,27300000,,302500000,10000000,120000000
10001002508,0,7,2,1,85,2,,,3,3,1,1,4,120,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,640000,198000,,300000,145000,3710000,365000,0,5656000,,200000,,5460000,,172000000,,
10001002511,0,7,2,1,48,1,2,3,1,1,5,1,3,60,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,600000,,2000000,1800000,6930000,504000,0,5869000,,2050000,430000,27300000,216000000,,,
10001002514,0,7,2,1,56,1,2,6,3,1,4,1,4,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,285000,670000,250000,1420000,545000,6991000,407000,0,6700000,,1550000,,21840000,,224500000,8103333,102240001
10001002517,0,7,2,1,63,1,2,4,3,1,3,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,539000,550000,110000,790000,337000,5849000,320000,0,7370000,1200000,760000,,16380000,144000000,188500000,,
10001002602,0,10,3,1,52,1,2,6,1,1,5,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,595000,600000,850000,1310000,1020000,8737000,665000,0,4970000,,2600000,,27300000,,180000000,24170000,298540000
10001002605,0,10,3,1,57,2,,,1,1,2,1,3,60,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,2470000,350000,,160000,445000,7302000,370000,0,4205000,,450000,,10920000,,,13000000,156000000
10001002608,0,10,3,1,41,1,2,2,1,1,3,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,285000,550000,140000,740000,480000,9735000,560000,0,5330000,,,420000,16380000,216000000,,,
10001002611,0,10,3,1,51,1,2,1,3,1,2,1,3,65,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,600000,220000,,120000,210000,10759000,520000,0,4640000,,,,10920000,,350000000,,
10001002614,0,10,3,1,91,2,,,3,2,1,1,4,90,3,1,,,,,,,1,,,1,,1,,1,1,,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1300000,170000,,150000,80000,4783000,80000,0,3395000,,,,5460000,,61260000,,
10001002617,0,10,3,1,70,2,,,1,1,2,1,3,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,380000,400000,200000,120000,287000,5698000,265000,0,4021000,,450000,130000,10920000,,18120000,10000000,120000000
10001002702,0,11,4,1,76,2,,,3,2,4,3,3,60,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,597000,450000,560000,700000,680000,8359000,482000,300000000,10368000,,450000,140000,21840000,384000000,200000000,,
10001002705,0,11,4,1,43,1,2,2,1,1,6,1,3,75,3,1,,,,,,,1,,1,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,660000,1030000,,450000,555000,7526000,460000,0,4619000,,750000,115000,32760000,,,26650000,328300000
10001002708,0,11,4,1,57,1,2,1,3,1,2,1,3,85,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1090000,350000,480000,1120000,220000,11262500,1382000,0,5296000,,3700000,,10920000,,300000000,,
10001002711,0,11,4,1,58,1,2,1,1,1,2,1,3,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1145000,650000,320000,140000,390000,15257000,1530000,0,5210000,2100000,,,10920000,384000000,,,
10001002714,0,11,4,1,41,1,2,1,1,1,4,3,3,85,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,217000,700000,140000,1470000,700000,6567000,1117000,30000000,5983000,,1020000,150000,21840000,,,34673334,424580008
10001002717,0,11,4,1,49,1,2,2,1,1,5,3,3,85,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,262000,760000,150000,270000,1080000,9222000,940000,50000000,6647000,1800000,4850000,375000,27300000,,,38000000,494000000
10002002802,0,2,1,1,77,1,2,2,3,1,2,1,4,150,3,1,1,,,1,,,1,,,1,,1,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,310000,1300000,650000,50000,13087000,420000,0,6170000,,,,10920000,,394000000,,
10002002805,0,2,1,1,59,1,2,2,3,1,2,1,4,150,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,650000,186000,,300000,100000,4000000,70000,0,5028000,,,,10920000,,224000000,,
10002002808,0,2,1,1,51,1,2,6,3,1,3,1,4,140,3,1,1,1,,,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,750000,,1550000,550000,11410000,290000,0,1400000,900000,,,16380000,,496000000,,
10002002811,0,2,1,2,83,2,,,3,2,1,1,3,115,3,1,,,,,,,1,,,,,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,220000,150000,,60000,30000,3356000,250000,0,3500000,,,,5460000,,40000000,,
10002002814,0,2,1,1,40,1,2,4,1,1,3,1,3,70,1,,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,1,4,14,24,1140000,350000,,630000,300000,1416000,275000,0,3890000,,,100000,16380000,,,8580000,110960000
10002002817,0,2,1,1,31,1,2,6,1,1,2,1,3,70,1,,1,,,1,,,1,,1,1,,1,1,1,1,1,1,1,,,1,,1,1,1,,1,1,1,,,,,,1,4,14,24,1450000,270000,,1220000,565000,2655000,166000,0,3715000,,,,10920000,,,19066667,237500004
10002002902,0,5,2,1,60,2,,,6,1,4,1,3,120,3,1,,,,,,,1,,,1,,1,,1,,,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,170000,,160000,150000,1285000,70000,0,1720000,,,,21840000,,54000000,6500000,70000000
10002002905,0,5,2,1,50,1,2,2,1,1,3,1,3,110,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,260000,1500000,220000,260000,4405000,320000,0,3450000,2100000,,,16380000,86000000,25000000,4000000,60000000
10002002908,0,5,2,2,37,1,2,4,1,4,4,1,4,85,3,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,,,,1,4,14,24,2565000,400000,1450000,900000,1380000,9163000,605000,0,7370000,,2660000,800000,10920000,,187000000,16206667,194480004
10002002911,0,5,2,2,82,2,,,3,2,1,1,5,130,3,1,,,,,,,1,,,1,,1,,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,600000,300000,1100000,20000,230000,7888000,1495000,0,3200000,,1650000,,5460000,,177000000,,
10002002914,0,5,2,1,36,1,2,5,1,1,4,5,4,90,3,1,1,,1,,1,,1,1,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,610000,,900000,859000,2937000,310000,0,4072000,,,105000,21840000,,,22750000,281700000
10002002917,0,5,2,1,31,1,2,6,1,1,3,5,4,90,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,250000,450000,,1400000,885000,4667000,,0,5600000,,600000,,16380000,,,29120000,358140000
10002003002,0,8,3,1,52,1,2,1,1,1,4,1,4,148,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,200000,1150000,,2000000,340000,17010000,590000,0,6240000,,,1400000,21840000,204000000,,,
10002003005,0,8,3,2,65,2,,,3,2,1,1,4,120,3,1,,,,,1,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,1750000,130000,,200000,210000,5203000,390000,0,4900000,,1950000,,5460000,,52800000,,
10002003008,0,8,3,1,44,1,2,4,1,1,4,1,3,120,3,1,1,1,1,,,,1,1,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,390000,250000,,550000,300000,4569000,,0,4550000,90000,,350000,21840000,178000000,,,
10002003011,0,8,3,1,80,2,,,1,1,3,1,4,120,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,1000000,200000,,50000,170000,5619000,50000,0,2450000,,,,16380000,61100000,24000000,,
10002003014,0,8,3,1,55,1,2,1,1,1,3,3,4,120,3,1,,1,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,3000000,370000,,90000,520000,6290500,670000,50000000,7050000,,,,16380000,380000000,,,
10002003017,0,8,3,1,60,1,2,1,3,1,2,1,4,120,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,500000,,500000,420000,6941000,690000,0,2580000,1200000,400000,,16380000,,120000000,,
10003003102,0,12,4,1,82,1,2,1,2,1,2,1,4,120,3,1,1,,,1,,,1,,,1,1,1,,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,2100000,200000,,900000,100000,10035000,495000,0,6730000,,,,10920000,,168000000,,
10003003105,0,12,4,1,68,1,2,6,3,1,2,1,5,180,1,,1,,1,,,,1,,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,,,1,,1,4,14,24,18420000,420000,,880000,100000,4588000,1645000,0,7005000,,,,10920000,,252000000,,
10003003108,0,12,4,1,48,1,2,2,1,1,4,1,3,74,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,950000,,1650000,710000,7060000,1190000,0,2050000,150000,,200000,21840000,20000000,,19906667,248880004
10003003111,0,12,4,2,52,1,2,2,3,2,2,4,4,100,3,1,1,1,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,5400000,500000,500000,600000,220000,6415000,600000,10000000,6150000,,,,10920000,,250000000,0,15000000
10003003114,0,12,4,1,24,1,2,2,1,1,2,3,3,57,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,1,4,14,24,230000,500000,1000000,2950000,1050000,2858000,1969000,50000000,4652000,1350000,1900000,,10920000,,,18000000,150000000
10003003117,0,12,4,1,39,1,2,4,3,1,2,3,4,96,1,,1,,,1,,,1,,1,1,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,600000,500000,,710000,,2612000,440000,200000000,7477000,,,,10920000,,45660000,3500000,21000000
10003003202,0,3,1,1,46,1,2,4,1,1,4,1,5,120,1,,1,1,1,,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,,4,14,24,,770000,,3300000,250000,13401000,,0,6060000,,,720000,21840000,222000000,180000000,,
10003003208,0,3,1,1,57,1,2,4,3,1,2,1,3,80,3,1,1,,,,,,1,1,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,1480000,850000,,650000,265000,16749000,530000,0,4700000,297000,50000,250000,10920000,,248700000,,
10003003211,0,3,1,1,45,1,2,4,1,1,4,1,4,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,320000,1050000,,450000,1350000,9124000,760000,0,7590000,,1230000,200000,21840000,240000000,36000000,,
10003003214,0,3,1,1,41,1,2,2,1,1,3,1,4,87,1,,1,,1,,1,,1,1,1,1,1,1,,1,1,1,,1,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,4270000,1330000,370000,4300000,840000,13502000,570000,0,5095000,1440000,500000,75000,16380000,139000000,,0,31500000
10003003302,0,6,2,1,58,2,,,3,1,2,1,3,50,3,1,,,,,,,1,,,,,1,,1,1,,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,100000,400000,60000,595000,9348000,730000,0,1540000,,1880000,,10920000,,40500000,,
10003003305,0,6,2,1,71,1,2,2,3,1,2,1,3,90,3,1,,,,,,,1,,,1,1,1,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1100000,230000,500000,700000,480000,20413000,600000,0,2800000,209250,3300000,,10920000,,160000000,,
10003003308,0,6,2,1,29,1,2,6,1,1,3,1,4,65,1,,1,,,,1,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,400000,530000,610000,1840000,7968000,710000,0,4825000,,280000,667000,16380000,,,22880000,292560000
10003003311,0,6,2,1,33,1,2,6,1,1,3,1,4,70,1,,1,,1,1,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,550000,2090000,1700000,298000,4723000,285000,0,6100000,,1180000,190000,16380000,400000000,,,
10003003314,0,6,2,2,39,1,2,1,1,4,1,4,3,40,3,1,,,,,,,1,,,1,,1,,1,1,,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,,700000,75000,320000,555000,6169000,180000,100000000,3910000,,300000,,5460000,,,12393334,174720008
10003003317,0,6,2,1,43,1,2,4,1,1,4,1,4,100,3,1,1,,1,,,,1,1,1,1,,,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,140000,1000000,500000,400000,100000,8530000,540000,0,3450000,,500000,,21840000,360000000,55450000,,
10003003502,0,9,3,1,46,1,2,2,1,1,4,1,4,90,3,1,,,,,,,1,1,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1750000,800000,,3000000,800000,4326500,500000,0,3420000,,,,21840000,180000000,,13650000,172800000
10003003505,0,9,3,1,44,1,2,4,1,1,4,1,3,100,3,1,,1,,,,,1,1,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,750000,,1300000,1010000,19760000,7795000,0,6050000,,2850000,1140000,21840000,320000000,33200000,18000000,130000000
10003003508,0,9,3,1,73,1,2,1,1,1,3,1,5,120,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,8000000,970000,,1410000,685000,19034000,1000000,0,4895000,,500000,30000,16380000,12000000,196500000,27300000,336300000
10003003511,0,9,3,1,31,1,2,6,1,1,2,3,3,80,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,,,,,,1,4,14,24,300000,250000,,2800000,400000,10755000,280000,20000000,4170000,,,220000,,,1560000,27300000,336300000
10003003514,0,9,3,1,61,1,2,4,1,1,2,1,4,150,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,8650000,580000,,680000,100000,6495000,1240000,0,7300000,,,,10920000,,264000000,20973334,269680008
10003003517,0,9,3,1,66,1,2,2,3,1,2,3,3,70,3,1,1,,,,,1,,,,1,,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,4700000,650000,130000,1200000,100000,4140500,225000,20000000,5544000,,,,10920000,,168000000,,
